,rule_id,inchikey,chembl_id,predicate_id,ref_id,compound_id,object_id,object_external_id,object_name,predicate_name,ref_name
3900,133487,PKDAQGGWFFBOOV-PMVMPFDFSA-N,CHEMBL8234,89,156,2302,7037,CHEMBL2095155,Opioid receptors; mu & delta,reported_activity,chembl:activity:superset
3901,133488,PKDAQGGWFFBOOV-PMVMPFDFSA-N,CHEMBL8234,89,156,2302,5896,CHEMBL2094129,Opioid receptor,reported_activity,chembl:activity:superset
3902,133489,PKDAQGGWFFBOOV-PMVMPFDFSA-N,CHEMBL8234,89,156,2302,7038,CHEMBL3038507,Nociceptin/mu opioid receptor,reported_activity,chembl:activity:superset
3903,133490,PKDAQGGWFFBOOV-PMVMPFDFSA-N,CHEMBL8234,89,156,2302,6414,CHEMBL2095156,Opioid receptors; mu & kappa,reported_activity,chembl:activity:superset
3904,133491,PKDAQGGWFFBOOV-PMVMPFDFSA-N,CHEMBL8234,89,156,2302,5668,CHEMBL2095181,Opioid receptors; mu/kappa/delta,reported_activity,chembl:activity:superset
3905,133492,PKDAQGGWFFBOOV-PMVMPFDFSA-N,CHEMBL8234,89,156,2302,6062,CHEMBL2095151,Opioid receptors; delta & kappa,reported_activity,chembl:activity:superset
3906,133493,PKDAQGGWFFBOOV-PMVMPFDFSA-N,CHEMBL8234,89,156,2302,6063,CHEMBL2095149,Opioid receptors; mu & delta,reported_activity,chembl:activity:superset
3907,133494,PKDAQGGWFFBOOV-PMVMPFDFSA-N,CHEMBL8234,89,156,2302,6989,CHEMBL3883321,Mu opioid receptor/Alpha-2A adrenergic receptor,reported_activity,chembl:activity:superset
3908,133495,PKDAQGGWFFBOOV-PMVMPFDFSA-N,CHEMBL8234,89,156,2302,7030,CHEMBL3885538,Cannabinoid receptor 1/Mu-type opioid receptor,reported_activity,chembl:activity:superset
3909,133496,PKDAQGGWFFBOOV-PMVMPFDFSA-N,CHEMBL8234,89,156,2302,7031,CHEMBL3301384,CCR5/mu opioid receptor complex,reported_activity,chembl:activity:superset
3910,133497,PKDAQGGWFFBOOV-PMVMPFDFSA-N,CHEMBL8234,89,156,2302,6064,CHEMBL2221343,Opioid receptors; mu and delta,reported_activity,chembl:activity:superset
3911,133498,PKDAQGGWFFBOOV-PMVMPFDFSA-N,CHEMBL8234,89,156,2302,6282,CHEMBL2095192,Opioid receptor,reported_activity,chembl:activity:superset
3912,149677,PKDAQGGWFFBOOV-PMVMPFDFSA-N,CHEMBL8234,96,158,2302,8520,mu opioid,mu opioid,agonist,libraries:biomol:targets
3913,149678,QZFUVGKXZOLGLU-XWGVYQGASA-N,CHEMBL3249805,96,158,2303,8520,mu opioid,mu opioid,agonist,libraries:biomol:targets
3914,149679,MVUYXNQARFGHMJ-UBLBMGLWSA-N,CHEMBL58178,96,158,2304,8520,mu opioid,mu opioid,agonist,libraries:biomol:targets
3915,149680,ADBHAJDGVKLXHK-LMXUZNBISA-N,CHEMBL1512300,96,158,2305,8517,opioid,opioid,agonist,libraries:biomol:targets
3916,130761,LSQXZIUREIDSHZ-ZJZGAYNASA-N,CHEMBL362991,89,132,2306,5549,CHEMBL233,Mu opioid receptor,reported_activity,chembl:activity
3917,130762,LSQXZIUREIDSHZ-ZJZGAYNASA-N,CHEMBL362991,89,132,2306,5889,CHEMBL270,Mu opioid receptor,reported_activity,chembl:activity
3918,133499,LSQXZIUREIDSHZ-ZJZGAYNASA-N,CHEMBL362991,89,156,2306,6414,CHEMBL2095156,Opioid receptors; mu & kappa,reported_activity,chembl:activity:superset
3919,133500,LSQXZIUREIDSHZ-ZJZGAYNASA-N,CHEMBL362991,89,156,2306,6989,CHEMBL3883321,Mu opioid receptor/Alpha-2A adrenergic receptor,reported_activity,chembl:activity:superset
3920,133501,LSQXZIUREIDSHZ-ZJZGAYNASA-N,CHEMBL362991,89,156,2306,7030,CHEMBL3885538,Cannabinoid receptor 1/Mu-type opioid receptor,reported_activity,chembl:activity:superset
3921,133502,LSQXZIUREIDSHZ-ZJZGAYNASA-N,CHEMBL362991,89,156,2306,5668,CHEMBL2095181,Opioid receptors; mu/kappa/delta,reported_activity,chembl:activity:superset
3922,133503,LSQXZIUREIDSHZ-ZJZGAYNASA-N,CHEMBL362991,89,156,2306,7031,CHEMBL3301384,CCR5/mu opioid receptor complex,reported_activity,chembl:activity:superset
3923,133504,LSQXZIUREIDSHZ-ZJZGAYNASA-N,CHEMBL362991,89,156,2306,6063,CHEMBL2095149,Opioid receptors; mu & delta,reported_activity,chembl:activity:superset
3924,133505,LSQXZIUREIDSHZ-ZJZGAYNASA-N,CHEMBL362991,89,156,2306,7037,CHEMBL2095155,Opioid receptors; mu & delta,reported_activity,chembl:activity:superset
3925,133506,LSQXZIUREIDSHZ-ZJZGAYNASA-N,CHEMBL362991,89,156,2306,5896,CHEMBL2094129,Opioid receptor,reported_activity,chembl:activity:superset
3926,133507,LSQXZIUREIDSHZ-ZJZGAYNASA-N,CHEMBL362991,89,156,2306,7038,CHEMBL3038507,Nociceptin/mu opioid receptor,reported_activity,chembl:activity:superset
3927,149681,LSQXZIUREIDSHZ-ZJZGAYNASA-N,CHEMBL362991,96,158,2306,8517,opioid,opioid,agonist,libraries:biomol:targets
3928,130763,NUNBRHVOPFWRRG-LJXGPVSSSA-N,CHEMBL29078,89,132,2307,5960,CHEMBL269,Delta opioid receptor,reported_activity,chembl:activity
3929,133508,NUNBRHVOPFWRRG-LJXGPVSSSA-N,CHEMBL29078,89,156,2307,7037,CHEMBL2095155,Opioid receptors; mu & delta,reported_activity,chembl:activity:superset
3930,133509,NUNBRHVOPFWRRG-LJXGPVSSSA-N,CHEMBL29078,89,156,2307,5896,CHEMBL2094129,Opioid receptor,reported_activity,chembl:activity:superset
3931,149682,NUNBRHVOPFWRRG-LJXGPVSSSA-N,CHEMBL29078,96,158,2307,8519,delta opioid,delta opioid,agonist,libraries:biomol:targets
3932,130764,FHZPGIUBXYVUOY-XDGMXVDYSA-N,CHEMBL285479,89,132,2308,5549,CHEMBL233,Mu opioid receptor,reported_activity,chembl:activity
3933,130765,FHZPGIUBXYVUOY-XDGMXVDYSA-N,CHEMBL285479,89,132,2308,5547,CHEMBL236,Delta opioid receptor,reported_activity,chembl:activity
3934,133510,FHZPGIUBXYVUOY-XDGMXVDYSA-N,CHEMBL285479,89,156,2308,5668,CHEMBL2095181,Opioid receptors; mu/kappa/delta,reported_activity,chembl:activity:superset
3935,133511,FHZPGIUBXYVUOY-XDGMXVDYSA-N,CHEMBL285479,89,156,2308,6063,CHEMBL2095149,Opioid receptors; mu & delta,reported_activity,chembl:activity:superset
3936,133512,FHZPGIUBXYVUOY-XDGMXVDYSA-N,CHEMBL285479,89,156,2308,6414,CHEMBL2095156,Opioid receptors; mu & kappa,reported_activity,chembl:activity:superset
3937,133513,FHZPGIUBXYVUOY-XDGMXVDYSA-N,CHEMBL285479,89,156,2308,6989,CHEMBL3883321,Mu opioid receptor/Alpha-2A adrenergic receptor,reported_activity,chembl:activity:superset
3938,133514,FHZPGIUBXYVUOY-XDGMXVDYSA-N,CHEMBL285479,89,156,2308,7030,CHEMBL3885538,Cannabinoid receptor 1/Mu-type opioid receptor,reported_activity,chembl:activity:superset
3939,133515,FHZPGIUBXYVUOY-XDGMXVDYSA-N,CHEMBL285479,89,156,2308,7031,CHEMBL3301384,CCR5/mu opioid receptor complex,reported_activity,chembl:activity:superset
3940,133516,FHZPGIUBXYVUOY-XDGMXVDYSA-N,CHEMBL285479,89,156,2308,6062,CHEMBL2095151,Opioid receptors; delta & kappa,reported_activity,chembl:activity:superset
3941,149683,FHZPGIUBXYVUOY-XDGMXVDYSA-N,CHEMBL285479,96,158,2308,8520,mu opioid,mu opioid,agonist,libraries:biomol:targets
3942,149684,AGTSSZRZBSNTGQ-ITZCFHCWSA-N,CHEMBL500830,96,158,2309,8596,kappa 1 opioid,kappa 1 opioid,agonist,libraries:biomol:targets
3943,149685,JXNRXNCCROJZFB-RYUDHWBXSA-N,CHEMBL273521,96,158,2310,8520,mu opioid,mu opioid,agonist,libraries:biomol:targets
3944,133517,KZTDMJBCZSGHOG-XJIZABAQSA-N,CHEMBL2409222,89,156,2311,6062,CHEMBL2095151,Opioid receptors; delta & kappa,reported_activity,chembl:activity:superset
3945,133518,KZTDMJBCZSGHOG-XJIZABAQSA-N,CHEMBL2409222,89,156,2311,5668,CHEMBL2095181,Opioid receptors; mu/kappa/delta,reported_activity,chembl:activity:superset
3946,133519,KZTDMJBCZSGHOG-XJIZABAQSA-N,CHEMBL2409222,89,156,2311,6414,CHEMBL2095156,Opioid receptors; mu & kappa,reported_activity,chembl:activity:superset
3947,133520,KZTDMJBCZSGHOG-XJIZABAQSA-N,CHEMBL2409222,89,156,2311,6063,CHEMBL2095149,Opioid receptors; mu & delta,reported_activity,chembl:activity:superset
3948,149686,KZTDMJBCZSGHOG-XJIZABAQSA-N,CHEMBL2409222,96,158,2311,8596,kappa 1 opioid,kappa 1 opioid,agonist,libraries:biomol:targets
3949,149687,TYDMAYCCXBUMFX-ZAIVSCQOSA-N,,97,158,2312,8520,mu opioid,mu opioid,ligand,libraries:biomol:targets
3950,149688,TYDMAYCCXBUMFX-ZAIVSCQOSA-N,,97,158,2312,8521,sigma,sigma,ligand,libraries:biomol:targets
3951,149689,DXZHCOHYWFNWFZ-ZJARNZIRSA-N,CHEMBL3249805,96,158,2313,8519,delta opioid,delta opioid,agonist,libraries:biomol:targets
3952,149690,HYZHONGSQNXMPH-WFZMTUIASA-N,CHEMBL2362008,96,158,2314,8520,mu opioid,mu opioid,agonist,libraries:biomol:targets
3953,149691,QLLCUVACGPLGAX-XXCZMEBESA-N,CHEMBL1616521,94,158,2315,8521,sigma,sigma,antagonist,libraries:biomol:targets
3954,118217,AKJDEXBCRLOVTH-UHFFFAOYSA-N,CHEMBL1256696,71,47,2316,5474,CHEMBL287,Sigma opioid receptor,agonist,chembl:mechs
3955,149692,AKJDEXBCRLOVTH-UHFFFAOYSA-N,CHEMBL1256696,97,158,2316,8570,sigma 1,sigma 1,ligand,libraries:biomol:targets
3956,130771,YTBUMHOSKIAYCZ-UHFFFAOYSA-N,CHEMBL20377,89,132,2317,5474,CHEMBL287,Sigma opioid receptor,reported_activity,chembl:activity
3957,130772,YTBUMHOSKIAYCZ-UHFFFAOYSA-N,CHEMBL20377,89,132,2317,5577,CHEMBL339,Dopamine D2 receptor,reported_activity,chembl:activity
3958,133521,YTBUMHOSKIAYCZ-UHFFFAOYSA-N,CHEMBL20377,89,156,2317,5611,CHEMBL2111342,Dopamine receptor D2 and D3,reported_activity,chembl:activity:superset
3959,133522,YTBUMHOSKIAYCZ-UHFFFAOYSA-N,CHEMBL20377,89,156,2317,7007,CHEMBL2097175,Dopamine D2 receptor/Serotonin 2 (5-HT2) receptor,reported_activity,chembl:activity:superset
3960,133523,YTBUMHOSKIAYCZ-UHFFFAOYSA-N,CHEMBL20377,89,156,2317,5603,CHEMBL2093868,Dopamine receptor,reported_activity,chembl:activity:superset
3961,133524,YTBUMHOSKIAYCZ-UHFFFAOYSA-N,CHEMBL20377,89,156,2317,7008,CHEMBL2096910,Dopamine receptors; D1 & D2,reported_activity,chembl:activity:superset
3962,133525,YTBUMHOSKIAYCZ-UHFFFAOYSA-N,CHEMBL20377,89,156,2317,5592,CHEMBL2111406,Dopamine D2 receptor and Serotonin 2a receptor (D2 and 5HT2a),reported_activity,chembl:activity:superset
3963,149693,YTBUMHOSKIAYCZ-UHFFFAOYSA-N,CHEMBL20377,97,158,2317,8521,sigma,sigma,ligand,libraries:biomol:targets
3964,130776,UUKPIWYXWLJPJF-UHFFFAOYSA-N,CHEMBL1484738,89,132,2318,6190,CHEMBL4441,C-X-C chemokine receptor type 3,reported_activity,chembl:activity
3965,149694,UUKPIWYXWLJPJF-UHFFFAOYSA-N,CHEMBL1484738,97,158,2318,8521,sigma,sigma,ligand,libraries:biomol:targets
3966,149708,UUKPIWYXWLJPJF-UHFFFAOYSA-N,CHEMBL1484738,94,158,2318,8521,sigma,sigma,antagonist,libraries:biomol:targets
3967,130773,SRRUPDPTTGLICG-MOPGFXCFSA-N,CHEMBL316988,89,132,2319,5474,CHEMBL287,Sigma opioid receptor,reported_activity,chembl:activity
3968,149695,SRRUPDPTTGLICG-MOPGFXCFSA-N,CHEMBL316988,97,158,2319,8521,sigma,sigma,ligand,libraries:biomol:targets
3969,130774,QUJWFJNHTBKCLU-UHFFFAOYSA-N,CHEMBL305881,89,132,2320,5890,CHEMBL3602,Sigma opioid receptor,reported_activity,chembl:activity
3970,130775,QUJWFJNHTBKCLU-UHFFFAOYSA-N,CHEMBL305881,89,132,2320,5863,CHEMBL338,Dopamine transporter,reported_activity,chembl:activity
3971,133526,QUJWFJNHTBKCLU-UHFFFAOYSA-N,CHEMBL305881,89,156,2320,5896,CHEMBL2094129,Opioid receptor,reported_activity,chembl:activity:superset
3972,133527,QUJWFJNHTBKCLU-UHFFFAOYSA-N,CHEMBL305881,89,156,2320,7014,CHEMBL2094252,Monoamine transporters; serotonin & dopamine,reported_activity,chembl:activity:superset
3973,133528,QUJWFJNHTBKCLU-UHFFFAOYSA-N,CHEMBL305881,89,156,2320,7015,CHEMBL2095175,Monoamine transporters; Norepininephrine & dopamine,reported_activity,chembl:activity:superset
3974,149696,QUJWFJNHTBKCLU-UHFFFAOYSA-N,CHEMBL305881,97,158,2320,8521,sigma,sigma,ligand,libraries:biomol:targets
3975,149698,WOALTFHGLDVJHK-UHFFFAOYSA-N,CHEMBL143360,94,158,2321,8570,sigma 1,sigma 1,antagonist,libraries:biomol:targets
3976,130777,NXFDBTLQOARIMH-UHFFFAOYSA-N,CHEMBL73824,89,132,2322,5474,CHEMBL287,Sigma opioid receptor,reported_activity,chembl:activity
3977,149699,NXFDBTLQOARIMH-UHFFFAOYSA-N,CHEMBL73824,94,158,2322,8570,sigma 1,sigma 1,antagonist,libraries:biomol:targets
3978,118218,LFMYNZPAVPMEGP-PIDGMYBPSA-N,CHEMBL814,70,47,2323,5473,CHEMBL228,Serotonin transporter,inhibitor,chembl:mechs
3979,130810,LFMYNZPAVPMEGP-PIDGMYBPSA-N,CHEMBL814,89,132,2323,5521,CHEMBL238,Dopamine transporter,reported_activity,chembl:activity
3980,133535,LFMYNZPAVPMEGP-PIDGMYBPSA-N,CHEMBL814,89,156,2323,7010,CHEMBL2095201,Monoamine transporters; serotonin & dopamine,reported_activity,chembl:activity:superset
3981,133536,LFMYNZPAVPMEGP-PIDGMYBPSA-N,CHEMBL814,89,156,2323,7011,CHEMBL2096990,Monoamine transporters; Norepinephrine & dopamine,reported_activity,chembl:activity:superset
3982,133537,LFMYNZPAVPMEGP-PIDGMYBPSA-N,CHEMBL814,89,156,2323,7012,CHEMBL2363064,Monoamine transporter,reported_activity,chembl:activity:superset
3983,149700,LFMYNZPAVPMEGP-PIDGMYBPSA-N,CHEMBL814,97,158,2323,8570,sigma 1,sigma 1,ligand,libraries:biomol:targets
3984,149701,HELCSESNNDZLFM-UHFFFAOYSA-N,CHEMBL50112,97,158,2324,8570,sigma 1,sigma 1,ligand,libraries:biomol:targets
3985,149702,HELCSESNNDZLFM-UHFFFAOYSA-N,CHEMBL50112,97,158,2324,8571,sigma 2,sigma 2,ligand,libraries:biomol:targets
3986,130778,ZTGMHFIGNYXMJV-WUDOCBQASA-N,CHEMBL277927,89,132,2325,5474,CHEMBL287,Sigma opioid receptor,reported_activity,chembl:activity
3987,133529,ZTGMHFIGNYXMJV-WUDOCBQASA-N,CHEMBL277927,89,156,2325,6064,CHEMBL2221343,Opioid receptors; mu and delta,reported_activity,chembl:activity:superset
3988,133530,ZTGMHFIGNYXMJV-WUDOCBQASA-N,CHEMBL277927,89,156,2325,6282,CHEMBL2095192,Opioid receptor,reported_activity,chembl:activity:superset
3989,149703,ZTGMHFIGNYXMJV-WUDOCBQASA-N,CHEMBL277927,96,158,2325,8570,sigma 1,sigma 1,agonist,libraries:biomol:targets
3990,149704,WCMWVYQHPUQKHW-UHFFFAOYSA-N,CHEMBL1601095,97,158,2326,8570,sigma 1,sigma 1,ligand,libraries:biomol:targets
3991,149705,WGIDFDFAOQVAHY-SGNGHUOJSA-N,CHEMBL1990737,96,158,2327,8521,sigma,sigma,agonist,libraries:biomol:targets
3992,130779,OPNUROKCUBTKLF-UHFFFAOYSA-N,CHEMBL282433,89,132,2328,5890,CHEMBL3602,Sigma opioid receptor,reported_activity,chembl:activity
3993,130780,OPNUROKCUBTKLF-UHFFFAOYSA-N,CHEMBL282433,89,132,2328,5474,CHEMBL287,Sigma opioid receptor,reported_activity,chembl:activity
3994,130781,OPNUROKCUBTKLF-UHFFFAOYSA-N,CHEMBL282433,89,132,2328,6060,CHEMBL1907608,Glutamate NMDA receptor,reported_activity,chembl:activity
3995,130782,OPNUROKCUBTKLF-UHFFFAOYSA-N,CHEMBL282433,89,132,2328,5818,CHEMBL2094124,Glutamate [NMDA] receptor,reported_activity,chembl:activity
3996,133531,OPNUROKCUBTKLF-UHFFFAOYSA-N,CHEMBL282433,89,156,2328,5896,CHEMBL2094129,Opioid receptor,reported_activity,chembl:activity:superset
3997,133532,OPNUROKCUBTKLF-UHFFFAOYSA-N,CHEMBL282433,89,156,2328,6592,CHEMBL2111433,Muscarinic receptor M1 and M2,reported_activity,chembl:activity:superset
3998,133533,OPNUROKCUBTKLF-UHFFFAOYSA-N,CHEMBL282433,89,156,2328,5595,CHEMBL1907609,Muscarinic acetylcholine receptor,reported_activity,chembl:activity:superset
3999,133534,OPNUROKCUBTKLF-UHFFFAOYSA-N,CHEMBL282433,89,156,2328,7009,CHEMBL2096669,Glutamate receptors; NMDA/AMPA,reported_activity,chembl:activity:superset
4000,149706,OPNUROKCUBTKLF-UHFFFAOYSA-N,CHEMBL282433,97,158,2328,8570,sigma 1,sigma 1,ligand,libraries:biomol:targets
4001,149707,OPNUROKCUBTKLF-UHFFFAOYSA-N,CHEMBL282433,97,158,2328,8571,sigma 2,sigma 2,ligand,libraries:biomol:targets
4002,149709,WAZQVIBRRAMDNX-BTJKTKAUSA-N,CHEMBL292477,97,158,2329,8521,sigma,sigma,ligand,libraries:biomol:targets
4003,118219,XXRMYXBSBOVVBH-UHFFFAOYSA-N,CHEMBL1482,71,47,2331,5540,CHEMBL245,Muscarinic acetylcholine receptor M3,agonist,chembl:mechs
4004,118220,XXRMYXBSBOVVBH-UHFFFAOYSA-N,CHEMBL1482,71,47,2331,5539,CHEMBL211,Muscarinic acetylcholine receptor M2,agonist,chembl:mechs
4005,7277,AIXAANGOTKPUOY-UHFFFAOYSA-N,CHEMBL965,14,22,2333,197,BE0000092,Muscarinic acetylcholine receptor M1,agonist,drugbank:targets:human
4006,7278,AIXAANGOTKPUOY-UHFFFAOYSA-N,CHEMBL965,14,22,2333,264,BE0000560,Muscarinic acetylcholine receptor M2,agonist,drugbank:targets:human
4007,8502,AIXAANGOTKPUOY-UHFFFAOYSA-N,CHEMBL965,14,22,2333,275,BE0000738,Neuronal acetylcholine receptor subunit alpha-2,agonist,drugbank:targets:human
4008,118221,AIXAANGOTKPUOY-UHFFFAOYSA-N,CHEMBL965,71,47,2333,5540,CHEMBL245,Muscarinic acetylcholine receptor M3,agonist,chembl:mechs
4009,134210,AIXAANGOTKPUOY-UHFFFAOYSA-N,CHEMBL965,89,156,2333,5590,CHEMBL2094109,Muscarinic acetylcholine receptor,reported_activity,chembl:activity:superset
4010,134211,AIXAANGOTKPUOY-UHFFFAOYSA-N,CHEMBL965,89,156,2333,7018,CHEMBL2095219,Muscarinic acetylcholine receptors; M1 & M2,reported_activity,chembl:activity:superset
4011,134212,AIXAANGOTKPUOY-UHFFFAOYSA-N,CHEMBL965,89,156,2333,6715,CHEMBL2111417,Muscarinic acetylcholine receptor M1/M5 chimeric protein,reported_activity,chembl:activity:superset
4012,134213,AIXAANGOTKPUOY-UHFFFAOYSA-N,CHEMBL965,89,156,2333,7019,CHEMBL2111418,Muscarinic acetylcholine receptor M1 and M3,reported_activity,chembl:activity:superset
4013,134214,AIXAANGOTKPUOY-UHFFFAOYSA-N,CHEMBL965,89,156,2333,7004,CHEMBL2111445,Muscarinic acetylcholine receptor M2 and M4,reported_activity,chembl:activity:superset
4014,130821,WUFRNEJYZWHXLC-CTERPIQNSA-M,CHEMBL12587,89,132,2334,5595,CHEMBL1907609,Muscarinic acetylcholine receptor,reported_activity,chembl:activity
4015,130822,WUFRNEJYZWHXLC-CTERPIQNSA-M,CHEMBL12587,89,132,2334,5586,CHEMBL276,Muscarinic acetylcholine receptor M1,reported_activity,chembl:activity
4016,130823,WUFRNEJYZWHXLC-CTERPIQNSA-M,CHEMBL12587,89,132,2334,5538,CHEMBL216,Muscarinic acetylcholine receptor M1,reported_activity,chembl:activity
4017,130824,WUFRNEJYZWHXLC-CTERPIQNSA-M,CHEMBL12587,89,132,2334,5539,CHEMBL211,Muscarinic acetylcholine receptor M2,reported_activity,chembl:activity
4018,130825,WUFRNEJYZWHXLC-CTERPIQNSA-M,CHEMBL12587,89,132,2334,5541,CHEMBL1821,Muscarinic acetylcholine receptor M4,reported_activity,chembl:activity
4019,130826,WUFRNEJYZWHXLC-CTERPIQNSA-M,CHEMBL12587,89,132,2334,5601,CHEMBL309,Muscarinic acetylcholine receptor M2,reported_activity,chembl:activity
4020,133538,WUFRNEJYZWHXLC-CTERPIQNSA-M,CHEMBL12587,89,156,2334,6592,CHEMBL2111433,Muscarinic receptor M1 and M2,reported_activity,chembl:activity:superset
4021,133539,WUFRNEJYZWHXLC-CTERPIQNSA-M,CHEMBL12587,89,156,2334,5595,CHEMBL1907609,Muscarinic acetylcholine receptor,reported_activity,chembl:activity:superset
4022,133540,WUFRNEJYZWHXLC-CTERPIQNSA-M,CHEMBL12587,89,156,2334,5590,CHEMBL2094109,Muscarinic acetylcholine receptor,reported_activity,chembl:activity:superset
4023,133541,WUFRNEJYZWHXLC-CTERPIQNSA-M,CHEMBL12587,89,156,2334,7018,CHEMBL2095219,Muscarinic acetylcholine receptors; M1 & M2,reported_activity,chembl:activity:superset
4024,133542,WUFRNEJYZWHXLC-CTERPIQNSA-M,CHEMBL12587,89,156,2334,6715,CHEMBL2111417,Muscarinic acetylcholine receptor M1/M5 chimeric protein,reported_activity,chembl:activity:superset
4025,133543,WUFRNEJYZWHXLC-CTERPIQNSA-M,CHEMBL12587,89,156,2334,7019,CHEMBL2111418,Muscarinic acetylcholine receptor M1 and M3,reported_activity,chembl:activity:superset
4026,133544,WUFRNEJYZWHXLC-CTERPIQNSA-M,CHEMBL12587,89,156,2334,7005,CHEMBL2111352,Muscarinic acetylcholine receptor M2 and M5,reported_activity,chembl:activity:superset
4027,133545,WUFRNEJYZWHXLC-CTERPIQNSA-M,CHEMBL12587,89,156,2334,7020,CHEMBL2095187,Muscarinic acetylcholine receptors; M2 & M3,reported_activity,chembl:activity:superset
4028,133546,WUFRNEJYZWHXLC-CTERPIQNSA-M,CHEMBL12587,89,156,2334,7004,CHEMBL2111445,Muscarinic acetylcholine receptor M2 and M4,reported_activity,chembl:activity:superset
4029,133547,WUFRNEJYZWHXLC-CTERPIQNSA-M,CHEMBL12587,89,156,2334,7036,CHEMBL2111347,Muscarinic receptor M2 and M3,reported_activity,chembl:activity:superset
4030,8357,SNICXCGAKADSCV-JTQLQIEISA-N,CHEMBL3,14,22,2335,136,BE0000849,Neuronal acetylcholine receptor subunit alpha-4,agonist,drugbank:targets:human
4031,8358,SNICXCGAKADSCV-JTQLQIEISA-N,CHEMBL3,14,22,2335,137,BE0002341,Neuronal acetylcholine receptor subunit alpha-7,agonist,drugbank:targets:human
4032,8359,SNICXCGAKADSCV-JTQLQIEISA-N,CHEMBL3,14,22,2335,138,BE0000850,Neuronal acetylcholine receptor subunit beta-2,agonist,drugbank:targets:human
4033,118222,SNICXCGAKADSCV-JTQLQIEISA-N,CHEMBL3,71,47,2335,5827,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,agonist,chembl:mechs
4034,134215,SNICXCGAKADSCV-JTQLQIEISA-N,CHEMBL3,89,156,2335,6195,CHEMBL2094110,Neuronal acetylcholine receptor,reported_activity,chembl:activity:superset
4035,134216,SNICXCGAKADSCV-JTQLQIEISA-N,CHEMBL3,89,156,2335,7039,CHEMBL3038461,Nicotinic acetylcholine receptor alpha4/beta2/alpha5,reported_activity,chembl:activity:superset
4036,134217,SNICXCGAKADSCV-JTQLQIEISA-N,CHEMBL3,89,156,2335,7040,CHEMBL3137273,Nicotinic acetylcholine receptor alpha3/beta4/alpha5,reported_activity,chembl:activity:superset
4037,134218,SNICXCGAKADSCV-JTQLQIEISA-N,CHEMBL3,89,156,2335,7041,CHEMBL2221346,"Neuronal acetylcholine receptors; alpha-3/beta-4, alpha-5, beta-2",reported_activity,chembl:activity:superset
4038,134219,SNICXCGAKADSCV-JTQLQIEISA-N,CHEMBL3,89,156,2335,7042,CHEMBL3137285,Nicotinic acetylcholine receptor alpha6/alpha3/beta4,reported_activity,chembl:activity:superset
4039,134220,SNICXCGAKADSCV-JTQLQIEISA-N,CHEMBL3,89,156,2335,7043,CHEMBL3885595,Integrin alpha-5/Neuronal acetylcholine receptor subunit alpha-3/Neuronal acetylcholine receptor subunit beta-2/Neuronal acetylcholine receptor subunit beta-4,reported_activity,chembl:activity:superset
4040,134221,SNICXCGAKADSCV-JTQLQIEISA-N,CHEMBL3,89,156,2335,6716,CHEMBL2111384,Nicotinic acetylcholine receptor alpha3/betaX,reported_activity,chembl:activity:superset
4041,134222,SNICXCGAKADSCV-JTQLQIEISA-N,CHEMBL3,89,156,2335,7044,CHEMBL3137275,Nicotinic acetylcholine receptor alpha6/alpha3/beta2/beta3,reported_activity,chembl:activity:superset
4042,134223,SNICXCGAKADSCV-JTQLQIEISA-N,CHEMBL3,89,156,2335,7047,CHEMBL3137272,Nicotinic acetylcholine receptor alpha3/beta2/alpha5,reported_activity,chembl:activity:superset
4043,134224,SNICXCGAKADSCV-JTQLQIEISA-N,CHEMBL3,89,156,2335,6590,CHEMBL2109233,Neuronal acetylcholine receptor; alpha3/alpha6/beta2/beta3,reported_activity,chembl:activity:superset
4044,134225,SNICXCGAKADSCV-JTQLQIEISA-N,CHEMBL3,89,156,2335,7045,CHEMBL3137276,Nicotinic acetylcholine receptor alpha6/alpha3/beta4,reported_activity,chembl:activity:superset
4045,134226,SNICXCGAKADSCV-JTQLQIEISA-N,CHEMBL3,89,156,2335,7078,CHEMBL3038462,Nicotinic acetylcholine receptor alpha9/alpha10,reported_activity,chembl:activity:superset
4046,134227,SNICXCGAKADSCV-JTQLQIEISA-N,CHEMBL3,89,156,2335,5669,CHEMBL2362997,Muscle-type nicotinic acetylcholine receptor,reported_activity,chembl:activity:superset
4047,134228,SNICXCGAKADSCV-JTQLQIEISA-N,CHEMBL3,89,156,2335,6202,CHEMBL1907590,Neuronal acetylcholine receptor; alpha2/beta4,reported_activity,chembl:activity:superset
4048,134229,SNICXCGAKADSCV-JTQLQIEISA-N,CHEMBL3,89,156,2335,6204,CHEMBL3350222,Neuronal nicotinic acetylcholine receptor,reported_activity,chembl:activity:superset
4049,134230,SNICXCGAKADSCV-JTQLQIEISA-N,CHEMBL3,89,156,2335,5828,CHEMBL1907594,Neuronal acetylcholine receptor; alpha3/beta4,reported_activity,chembl:activity:superset
4050,134231,SNICXCGAKADSCV-JTQLQIEISA-N,CHEMBL3,89,156,2335,6205,CHEMBL2109234,Neuronal acetylcholine receptor; alpha3/beta2,reported_activity,chembl:activity:superset
4051,134232,SNICXCGAKADSCV-JTQLQIEISA-N,CHEMBL3,89,156,2335,6200,CHEMBL1907588,Acetylcholine receptor; alpha1/beta1/delta/gamma,reported_activity,chembl:activity:superset
